"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-07 03:00","2026","01","07","03:00","","0.0","","-1.2","","91","","","","32","","23","","8.1","","98.16","","","","-6","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-07 04:00","2026","01","07","04:00","","0.2","","-1.1","","91","","","","31","","19","","8.1","","98.23","","","","","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-07 05:00","2026","01","07","05:00","","0.5","","-1.3","","88","","","","31","","18","","19.3","","98.32","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-07 06:00","2026","01","07","06:00","","0.7","","-1.0","","88","","","","30","","9","","19.3","","98.40","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-07 07:00","2026","01","07","07:00","","1.0","","-0.9","","87","","","","24","","8","","19.3","","98.54","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-07 08:00","2026","01","07","08:00","","1.7","","-0.2","","88","","","","29","","14","","24.1","","98.64","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-07 09:00","2026","01","07","09:00","","1.7","","0.0","","88","","","","29","","13","","24.1","","98.72","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-07 10:00","2026","01","07","10:00","","2.0","","-0.2","","85","","","","31","","13","","24.1","","98.76","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-07 11:00","2026","01","07","11:00","","2.0","","-0.2","","86","","","","30","","11","","19.3","","98.92","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-07 12:00","2026","01","07","12:00","","2.2","","0.1","","86","","","","27","","5","","19.3","","98.94","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-07 13:00","2026","01","07","13:00","","3.2","","0.3","","81","","","","24","","5","","19.3","","98.92","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-07 14:00","2026","01","07","14:00","","2.6","","-0.2","","82","","","","28","","14","","24.1","","98.95","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-07 15:00","2026","01","07","15:00","","2.5","","-0.1","","83","","","","28","","15","","24.1","","99.10","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-07 16:00","2026","01","07","16:00","","2.7","","-0.3","","81","","","","28","","4","","24.1","","99.14","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-07 17:00","2026","01","07","17:00","","2.5","","0.4","","86","","","","24","","14","","16.1","","99.21","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-07 18:00","2026","01","07","18:00","","2.5","","0.8","","88","","","","24","","17","","19.3","","99.29","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-07 19:00","2026","01","07","19:00","","2.0","","0.1","","87","","","","25","","12","","24.1","","99.31","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-07 20:00","2026","01","07","20:00","","2.0","","0.2","","88","","","","25","","12","","24.1","","99.35","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-07 21:00","2026","01","07","21:00","","2.2","","0.6","","89","","","","24","","8","","19.3","","99.40","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-07 22:00","2026","01","07","22:00","","2.4","","0.7","","89","","","","17","","7","","19.3","","99.40","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-07 23:00","2026","01","07","23:00","","2.2","","0.8","","90","","","","22","","9","","19.3","","99.45","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-08 00:00","2026","01","08","00:00","","2.2","","0.7","","90","","","","22","","7","","19.3","","99.49","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-08 01:00","2026","01","08","01:00","","2.2","","0.7","","90","","","","23","","6","","19.3","","99.52","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-08 02:00","2026","01","08","02:00","","2.1","","0.4","","88","","","","25","","10","","19.3","","99.61","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-08 03:00","2026","01","08","03:00","","1.9","","-0.6","","83","","","","25","","17","","24.1","","99.70","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-08 04:00","2026","01","08","04:00","","1.6","","-0.8","","84","","","","26","","10","","24.1","","99.73","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-08 05:00","2026","01","08","05:00","","1.6","","-0.8","","84","","","","25","","13","","24.1","","99.74","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-08 06:00","2026","01","08","06:00","","1.6","","-0.7","","84","","","","26","","12","","24.1","","99.77","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-08 07:00","2026","01","08","07:00","","2.0","","-0.4","","84","","","","20","","10","","19.3","","99.82","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-08 08:00","2026","01","08","08:00","","1.5","","-0.6","","86","","","","22","","13","","9.7","","99.88","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-08 09:00","2026","01","08","09:00","","1.6","","-0.6","","85","","","","24","","19","","8.1","","99.95","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-08 10:00","2026","01","08","10:00","","1.8","","-0.4","","86","","","","20","","8","","8.1","","99.95","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-08 11:00","2026","01","08","11:00","","2.8","","0.8","","87","","","","21","","12","","6.4","","99.96","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-08 12:00","2026","01","08","12:00","","4.6","","1.8","","82","","","","23","","13","","12.9","","99.87","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-08 13:00","2026","01","08","13:00","","6.2","","2.3","","76","","","","14","","10","","16.1","","99.81","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-08 14:00","2026","01","08","14:00","","5.6","","2.1","","78","","","","15","","14","","19.3","","99.77","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-08 15:00","2026","01","08","15:00","","5.4","","2.0","","79","","","","13","","12","","19.3","","99.77","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-08 16:00","2026","01","08","16:00","","4.7","","1.8","","82","","","","13","","9","","16.1","","99.76","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-08 17:00","2026","01","08","17:00","","3.9","","1.6","","85","","","","12","","8","","19.3","","99.76","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-08 18:00","2026","01","08","18:00","","3.2","","1.4","","88","","","","9","","9","","19.3","","99.76","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-08 19:00","2026","01","08","19:00","","3.1","","1.6","","90","","","","9","","12","","24.1","","99.74","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-08 20:00","2026","01","08","20:00","","3.0","","1.5","","90","","","","9","","10","","24.1","","99.68","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-08 21:00","2026","01","08","21:00","","2.9","","1.5","","91","","","","9","","9","","24.1","","99.57","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-08 22:00","2026","01","08","22:00","","3.3","","1.7","","89","","","","9","","7","","24.1","","99.46","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-08 23:00","2026","01","08","23:00","","3.6","","1.7","","88","","","","9","","10","","24.1","","99.38","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-09 00:00","2026","01","09","00:00","","3.8","","1.6","","86","","","","9","","7","","24.1","","99.29","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-09 01:00","2026","01","09","01:00","","4.7","","1.4","","79","","","","14","","5","","24.1","","99.17","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-09 02:00","2026","01","09","02:00","","4.9","","1.0","","76","","","","11","","15","","24.1","","98.94","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-09 03:00","2026","01","09","03:00","","6.7","","0.3","","64","","","","12","","18","","24.1","","98.84","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-09 04:00","2026","01","09","04:00","","7.5","","0.2","","60","","","","13","","16","","24.1","","98.71","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-09 05:00","2026","01","09","05:00","","6.6","","2.4","","74","","","","13","","14","","19.3","","98.62","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-09 06:00","2026","01","09","06:00","","5.9","","3.2","","83","","","","12","","7","","19.3","","98.56","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-09 07:00","2026","01","09","07:00","","6.1","","3.6","","84","","","","13","","6","","16.1","","98.65","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-09 08:00","2026","01","09","08:00","","7.6","","4.8","","83","","","","17","","30","","19.3","","98.52","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-09 09:00","2026","01","09","09:00","","8.7","","6.2","","84","","","","19","","19","","24.1","","98.53","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-09 10:00","2026","01","09","10:00","","8.5","","6.4","","87","","","","18","","21","","19.3","","98.47","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-09 11:00","2026","01","09","11:00","","9.8","","7.0","","83","","","","17","","25","","24.1","","98.26","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-09 12:00","2026","01","09","12:00","","11.8","","8.0","","77","","","","19","","23","","24.1","","98.16","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-09 13:00","2026","01","09","13:00","","14.4","","8.4","","67","","","","20","","38","","24.1","","98.07","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-09 14:00","2026","01","09","14:00","","14.4","","8.7","","69","","","","21","","28","","24.1","","98.00","","","","","","Rain Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-09 15:00","2026","01","09","15:00","","14.1","","6.9","","62","","","","24","","47","","24.1","","98.11","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-09 16:00","2026","01","09","16:00","","7.7","","2.9","","72","","","","26","","54","","24.1","","98.47","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-09 17:00","2026","01","09","17:00","","5.2","","0.5","","72","","","","29","","43","","24.1","","98.89","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-09 18:00","2026","01","09","18:00","","4.5","","0.7","","76","","","","28","","35","","24.1","","99.20","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-09 19:00","2026","01","09","19:00","","4.7","","0.0","","72","","","","30","","42","","24.1","","99.49","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-09 20:00","2026","01","09","20:00","","3.8","","-0.6","","73","","","","29","","22","","24.1","","99.72","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-09 21:00","2026","01","09","21:00","","2.5","","-1.0","","77","","","","26","","12","","24.1","","99.90","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-09 22:00","2026","01","09","22:00","","2.0","","-0.8","","82","","","","26","","14","","24.1","","100.03","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-09 23:00","2026","01","09","23:00","","2.7","","-0.5","","80","","","","27","","15","","24.1","","100.15","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-10 00:00","2026","01","10","00:00","","2.9","","-1.0","","76","","","","29","","18","","24.1","","100.21","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-10 01:00","2026","01","10","01:00","","2.6","","-2.0","","72","","","","29","","21","","24.1","","100.25","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-10 02:00","2026","01","10","02:00","","2.3","","-2.0","","74","","","","30","","19","","24.1","","100.22","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-10 03:00","2026","01","10","03:00","","2.0","","-2.2","","74","","","","35","","12","","24.1","","100.22","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-10 04:00","2026","01","10","04:00","","1.7","","-2.1","","76","","","","2","","11","","24.1","","100.18","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-10 05:00","2026","01","10","05:00","","1.6","","-2.5","","74","","","","8","","8","","24.1","","100.15","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-10 06:00","2026","01","10","06:00","","1.7","","-2.6","","73","","","","8","","13","","24.1","","100.11","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-10 07:00","2026","01","10","07:00","","1.8","","-2.5","","73","","","","10","","10","","24.1","","100.07","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-10 08:00","2026","01","10","08:00","","1.6","","-2.5","","74","","","","8","","11","","24.1","","99.99","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-10 09:00","2026","01","10","09:00","","1.9","","-2.1","","75","","","","8","","12","","24.1","","99.91","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-10 10:00","2026","01","10","10:00","","2.4","","-2.1","","72","","","","10","","15","","24.1","","99.85","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-10 11:00","2026","01","10","11:00","","2.4","","-1.7","","75","","","","9","","14","","24.1","","99.66","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-10 12:00","2026","01","10","12:00","","2.7","","-2.0","","71","","","","9","","20","","24.1","","99.49","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-10 13:00","2026","01","10","13:00","","2.5","","-1.0","","78","","","","10","","22","","24.1","","99.28","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-10 14:00","2026","01","10","14:00","","2.3","","-0.6","","81","","","","9","","21","","24.1","","99.13","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-10 15:00","2026","01","10","15:00","","2.3","","-0.2","","84","","","","8","","18","","24.1","","98.93","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-10 16:00","2026","01","10","16:00","","2.2","","0.1","","86","","","","8","","23","","24.1","","98.82","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-10 17:00","2026","01","10","17:00","","2.0","","0.7","","91","","","","8","","19","","19.3","","98.74","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-10 18:00","2026","01","10","18:00","","1.7","","0.6","","93","","","","8","","18","","9.7","","98.61","","","","","","Moderate Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-10 19:00","2026","01","10","19:00","","0.8","","0.0","","94","","","","10","","9","","4.8","","98.61","","","","","","Rain,Snow,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-10 20:00","2026","01","10","20:00","","1.0","","0.3","","95","","","","10","","10","","6.4","","98.55","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-10 21:00","2026","01","10","21:00","","1.5","","0.9","","96","","","","18","","4","","4.8","","98.51","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-10 22:00","2026","01","10","22:00","","1.4","","0.9","","96","","","","23","","10","","0.6","","98.52","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-10 23:00","2026","01","10","23:00","","1.6","","0.8","","95","","","","24","","22","","24.1","","98.55","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-11 00:00","2026","01","11","00:00","","1.9","","-0.9","","82","","","","26","","33","","24.1","","98.60","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-11 01:00","2026","01","11","01:00","","0.8","","-2.8","","77","","","","25","","40","","24.1","","98.70","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-11 02:00","2026","01","11","02:00","","-0.6","","-4.9","","73","","","","25","","23","","24.1","","98.76","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-11 03:00","2026","01","11","03:00","","-1.1","","-5.3","","73","","","","25","","34","","24.1","","98.78","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-11 04:00","2026","01","11","04:00","","-1.4","","-6.0","","71","","","","25","","30","","24.1","","98.75","","","","-8","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-11 05:00","2026","01","11","05:00","","-1.6","","-6.0","","72","","","","23","","22","","24.1","","98.74","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-11 06:00","2026","01","11","06:00","","-1.4","","-5.8","","72","","","","22","","28","","24.1","","98.75","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-11 07:00","2026","01","11","07:00","","-1.3","","-6.2","","69","","","","23","","28","","24.1","","98.76","","","","-8","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-11 08:00","2026","01","11","08:00","","-1.6","","-7.0","","67","","","","25","","29","","24.1","","98.75","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-11 09:00","2026","01","11","09:00","","-1.4","","-6.5","","69","","","","25","","34","","24.1","","98.73","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-11 10:00","2026","01","11","10:00","","-1.5","","-5.8","","72","","","","25","","31","","16.1","","98.77","","","","-9","","Snow Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-11 11:00","2026","01","11","11:00","","-0.2","","-4.6","","72","","","","27","","28","","24.1","","98.81","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-11 12:00","2026","01","11","12:00","","-0.7","","-6.9","","63","","","","31","","36","","24.1","","98.82","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-11 13:00","2026","01","11","13:00","","-0.7","","-7.5","","60","","","","28","","37","","24.1","","98.90","","","","-8","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-11 14:00","2026","01","11","14:00","","-1.4","","-8.3","","60","","","","30","","37","","24.1","","99.03","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-11 15:00","2026","01","11","15:00","","-3.8","","-10.1","","62","","","","29","","43","","19.3","","99.21","","","","-13","","Snow Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-11 16:00","2026","01","11","16:00","","-4.3","","-10.6","","62","","","","30","","39","","24.1","","99.34","","","","-13","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-11 17:00","2026","01","11","17:00","","-4.8","","-9.9","","67","","","","30","","31","","24.1","","99.50","","","","-13","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-11 18:00","2026","01","11","18:00","","-4.0","","-8.5","","71","","","","31","","27","","24.1","","99.61","","","","-11","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-11 19:00","2026","01","11","19:00","","-4.1","","-8.2","","73","","","","31","","21","","24.1","","99.76","","","","-11","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-11 20:00","2026","01","11","20:00","","-3.8","","-8.2","","71","","","","30","","23","","24.1","","99.84","","","","-11","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-11 21:00","2026","01","11","21:00","","-2.9","","-7.4","","71","","","","29","","22","","24.1","","99.88","","","","-9","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-11 22:00","2026","01","11","22:00","","-2.8","","-6.8","","74","","","","27","","26","","24.1","","99.89","","","","-10","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-11 23:00","2026","01","11","23:00","","-1.7","","-5.8","","73","","","","26","","18","","24.1","","99.95","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-12 00:00","2026","01","12","00:00","","-0.8","","-6.4","","66","","","","27","","27","","24.1","","99.94","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-12 01:00","2026","01","12","01:00","","-1.1","","-5.9","","70","","","","25","","25","","24.1","","99.88","","","","-7","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-12 02:00","2026","01","12","02:00","","-1.3","","-6.4","","69","","","","26","","31","","24.1","","99.84","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-12 03:00","2026","01","12","03:00","","-1.6","","-6.1","","72","","","","27","","23","","24.1","","99.83","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-12 04:00","2026","01","12","04:00","","-1.6","","-5.8","","73","","","","25","","23","","24.1","","99.74","","","","-8","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-12 05:00","2026","01","12","05:00","","-1.4","","-5.6","","73","","","","24","","18","","24.1","","99.68","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-12 06:00","2026","01","12","06:00","","-1.6","","-5.8","","73","","","","23","","28","","24.1","","99.63","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-12 07:00","2026","01","12","07:00","","-1.6","","-5.7","","74","","","","23","","24","","24.1","","99.65","","","","-8","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-12 08:00","2026","01","12","08:00","","-1.2","","-5.4","","73","","","","24","","28","","24.1","","99.63","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-12 09:00","2026","01","12","09:00","","-0.8","","-5.7","","70","","","","24","","30","","24.1","","99.61","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-12 10:00","2026","01","12","10:00","","-0.6","","-5.5","","69","","","","24","","36","","24.1","","99.60","","","","-8","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-12 11:00","2026","01","12","11:00","","-0.4","","-5.2","","70","","","","24","","38","","24.1","","99.59","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-12 12:00","2026","01","12","12:00","","-0.8","","-5.5","","70","","","","24","","34","","24.1","","99.54","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-12 13:00","2026","01","12","13:00","","-0.7","","-5.7","","69","","","","25","","36","","24.1","","99.49","","","","-8","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-12 14:00","2026","01","12","14:00","","-0.8","","-5.2","","73","","","","25","","31","","24.1","","99.44","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-12 15:00","2026","01","12","15:00","","-0.6","","-4.6","","74","","","","24","","27","","24.1","","99.42","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-12 16:00","2026","01","12","16:00","","-0.4","","-4.6","","73","","","","23","","24","","24.1","","99.46","","","","-6","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-12 17:00","2026","01","12","17:00","","-0.4","","-4.7","","73","","","","24","","22","","24.1","","99.47","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-12 18:00","2026","01","12","18:00","","-0.4","","-4.8","","72","","","","24","","27","","24.1","","99.40","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-12 19:00","2026","01","12","19:00","","-0.2","","-5.0","","70","","","","24","","31","","24.1","","99.43","","","","-7","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-12 20:00","2026","01","12","20:00","","-0.2","","-4.7","","72","","","","23","","21","","24.1","","99.38","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-12 21:00","2026","01","12","21:00","","-0.6","","-4.5","","75","","","","24","","14","","24.1","","99.42","","","","-5","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-12 22:00","2026","01","12","22:00","","-0.7","","-4.4","","76","","","","25","","11","","24.1","","99.41","","","","-4","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-12 23:00","2026","01","12","23:00","","0.1","","-4.2","","73","","","","26","","13","","24.1","","99.43","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-13 00:00","2026","01","13","00:00","","0.3","","-3.9","","73","","","","25","","15","","24.1","","99.40","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-13 01:00","2026","01","13","01:00","","0.6","","-3.7","","73","","","","22","","18","","24.1","","99.34","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-13 02:00","2026","01","13","02:00","","0.7","","-3.4","","74","","","","21","","19","","24.1","","99.32","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-13 03:00","2026","01","13","03:00","","0.9","","-3.2","","74","","","","21","","16","","24.1","","99.31","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-13 04:00","2026","01","13","04:00","","0.9","","-3.0","","75","","","","21","","13","","24.1","","99.27","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-13 05:00","2026","01","13","05:00","","0.9","","-2.8","","76","","","","21","","11","","24.1","","99.21","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-13 06:00","2026","01","13","06:00","","1.1","","-2.7","","76","","","","20","","11","","24.1","","99.16","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-13 07:00","2026","01","13","07:00","","0.4","","-3.1","","77","","","","20","","15","","24.1","","99.08","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-13 08:00","2026","01","13","08:00","","0.1","","-2.8","","81","","","","20","","12","","24.1","","98.97","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-13 09:00","2026","01","13","09:00","","0.6","","-2.3","","81","","","","19","","14","","16.1","","98.87","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-13 10:00","2026","01","13","10:00","","1.2","","-2.2","","78","","","","18","","12","","24.1","","98.75","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2026-01-13 11:00","2026","01","13","11:00","","2.0","","-2.8","","70","","","","18","","10","","24.1","","98.66","","","","","","NA"
